Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,O_U_2.5,BTTS,Home_Pts_Last_5,Away_Pts_Last_5,Home_Avg_GF,Home_Avg_GA,Away_Avg_GF,Away_Avg_GA,Home_Avg_SOT,Away_Avg_SOT,H2H_Home_Win_Rate,Home_Elo,Away_Elo,Home_Goal_Difference,Away_Goal_Difference,Elo_Difference,PSH,PSD,PSA,P>2.5,P<2.5,Avg>2.5,Avg<2.5
SC0,28/08/2022,15:00,Hearts,St Johnstone,3,2,H,1,1,7,3,1.75,1.25,0.5,1.75,5.5,1.5,0.5,1509.9420708126434,1481.0101698632075,0.5,-1.25,108.93190094943589,1.65,3.8,6.16,2.12,1.78,2.09,1.72
SC0,03/09/2022,12:30,Celtic,Rangers,4,0,H,1,0,15,13,4.2,0.2,2.8,0.6,9.4,6.6,0.5,1548.7347740471523,1534.8836976085242,4.0,2.1999999999999997,93.85107643862807,1.87,3.84,4.26,1.75,2.17,1.74,2.08
SC0,03/09/2022,15:00,Livingston,Hearts,1,0,H,0,0,6,10,0.8,1.8,2.0,1.4,3.2,5.6,0.5,1492.9843050633458,1516.9056092390829,-1.0,0.6000000000000001,56.07869582426292,3.38,3.47,2.26,2.06,1.84,2.04,1.76
SC0,03/09/2022,15:00,St Johnstone,St Mirren,3,0,H,1,0,3,9,0.8,2.0,1.2,1.0,2.2,3.2,0.5,1474.046631436768,1507.728402466452,-1.2,0.19999999999999996,46.318228970315886,2.57,3.08,3.19,2.65,1.52,2.48,1.52
SC0,03/09/2022,15:00,Hibernian,Kilmarnock,1,0,H,0,0,5,4,1.0,1.2,0.6,2.0,3.0,2.8,0.5,1492.5616236160854,1480.1198191028159,-0.19999999999999996,-1.4,92.44180451326952,1.72,3.79,5.37,2.13,1.78,2.04,1.76
SC0,03/09/2022,15:00,Motherwell,Dundee United,0,0,D,0,0,9,1,1.4,1.2,0.4,3.6,3.6,3.0,0.5,1510.1801428560939,1459.9659092381307,0.19999999999999996,-3.2,130.21423361796315,2.03,3.42,4.09,2.22,1.71,2.14,1.69
SC0,03/09/2022,15:00,Ross County,Aberdeen,1,1,D,0,1,3,9,0.6,2.0,2.4,1.2,2.2,5.2,0.5,1474.1113070208664,1507.7777783046824,-1.4,1.2,46.33352871618399,3.94,3.5,2.04,2.15,1.76,2.09,1.72
SC0,17/09/2022,15:00,Hibernian,Aberdeen,3,1,H,1,1,5,10,1.0,1.2,2.6,1.0,4.4,5.6,0.5,1499.9619919698173,1509.103514569124,-0.19999999999999996,1.6,70.85847740069335,2.38,3.29,3.3,2.28,1.68,2.2,1.65
SC0,17/09/2022,15:00,Livingston,Kilmarnock,1,0,H,0,0,9,3,0.8,1.4,0.4,2.0,4.0,2.0,0.5,1501.3841027282226,1472.719450749084,-0.5999999999999999,-1.6,108.66465197913863,2.03,3.45,4.08,2.23,1.71,2.18,1.66
SC0,17/09/2022,15:00,Rangers,Dundee United,2,1,H,1,1,10,1,2.4,1.2,0.2,3.4,5.8,2.6,0.5,1527.5211100940787,1463.5476239256354,1.2,-3.1999999999999997,143.9734861684433,1.13,9.31,23.59,1.46,2.79,1.42,2.76
SC0,17/09/2022,15:00,St Johnstone,Ross County,0,0,D,0,0,6,4,1.4,1.8,0.6,1.8,2.8,2.0,0.5,1482.7213277972353,1472.785570756425,-0.40000000000000013,-1.2000000000000002,89.93575704081036,2.43,3.22,3.28,2.44,1.61,2.35,1.57
SC0,18/09/2022,12:00,St Mirren,Celtic,2,0,H,0,0,9,15,1.2,1.4,4.6,0.2,2.4,8.8,0.5,1499.0537061059847,1556.0973615615978,-0.19999999999999996,4.3999999999999995,22.956344544386866,17.42,7.24,1.19,1.51,2.64,1.47,2.62
SC0,18/09/2022,15:00,Motherwell,Hearts,0,3,A,1,0,7,7,1.2,1.2,1.6,1.4,4.2,4.8,0.5,1506.5984281685892,1508.505811574206,0.0,0.20000000000000018,78.09261659438312,2.82,3.44,2.62,2.03,1.86,1.96,1.82
SC0,01/10/2022,12:30,Hearts,Rangers,0,4,A,1,0,9,10,2.0,1.2,2.4,1.4,4.8,6.2,0.5,1520.7163956200793,1533.599180414577,0.8,1.0,67.11721520550236,4.93,4.29,1.68,1.69,2.27,1.63,2.24
SC0,01/10/2022,15:00,St Mirren,Livingston,2,1,H,1,1,12,9,1.4,0.6,0.8,1.4,2.6,3.4,0.5,1508.3939292532993,1508.354625614271,0.7999999999999999,-0.5999999999999999,80.03930363902828,2.41,3.17,3.36,2.35,1.64,2.28,1.61
SC0,01/10/2022,15:00,Ross County,Hibernian,0,2,A,0,0,5,7,0.4,1.2,1.4,1.2,1.8,5.4,0.5,1475.3178219770693,1507.9503352406755,-0.7999999999999999,0.19999999999999996,47.36748673639386,3.65,3.45,2.15,2.18,1.74,2.14,1.69
SC0,01/10/2022,15:00,Aberdeen,Kilmarnock,4,1,H,1,1,7,3,2.0,1.4,0.4,1.8,3.8,2.2,0.5,1501.1151712982658,1465.7489278630355,0.6000000000000001,-1.4,115.36624343523022,1.69,3.85,5.53,2.09,1.81,2.04,1.76
SC0,01/10/2022,15:00,Dundee United,St Johnstone,1,2,A,1,1,1,4,0.4,3.6,1.0,1.6,3.0,2.4,0.5,1457.4695536051372,1480.1890765765909,-3.2,-0.6000000000000001,57.28047702854633,2.6,3.07,3.15,2.52,1.57,2.41,1.55
SC0,01/10/2022,15:00,Celtic,Motherwell,2,1,H,1,1,12,7,4.0,0.4,1.0,1.4,8.2,4.8,0.5,1546.7571384142832,1494.387844122716,3.6,-0.3999999999999999,132.36929429156726,1.14,9.75,19.24,1.34,3.36,1.31,3.34
SC0,04/10/2022,19:45,Ross County,Motherwell,0,5,A,1,0,5,4,0.4,1.4,0.6,1.4,2.0,4.0,0.5,1463.9628606747658,1488.0235085664522,-0.9999999999999999,-0.7999999999999999,55.93935210831364,3.08,3.35,2.47,2.12,1.78,2.12,1.7
SC0,05/10/2022,19:45,Kilmarnock,St Johnstone,2,1,H,1,1,3,7,0.6,1.6,1.4,1.0,2.2,2.8,0.5,1458.9525503935843,1491.8229644465493,-1.0,0.3999999999999999,47.12958594703491,2.21,3.29,3.68,2.38,1.63,2.34,1.58
SC0,08/10/2022,12:30,St Johnstone,Celtic,1,2,A,1,1,7,12,1.6,1.2,3.4,0.6,3.6,7.2,0.5,1483.1712035026865,1553.121473970547,0.40000000000000013,2.8,10.049729532139509,12.1,7.41,1.22,1.5,2.66,1.48,2.59
SC0,08/10/2022,15:00,Hibernian,Motherwell,1,0,H,0,0,10,4,1.6,0.8,1.4,1.4,6.2,4.8,0.5,1519.305296542979,1499.6198027146386,0.8,0.0,99.68549382834044,1.82,3.61,4.89,2.15,1.76,2.09,1.72
SC0,08/10/2022,15:00,Livingston,Ross County,0,1,A,0,0,6,2,0.6,1.6,0.2,2.4,2.8,1.2,0.5,1500.6184353198107,1452.3665665265794,-1.0,-2.1999999999999997,128.25186879323132,1.94,3.41,4.51,2.23,1.71,2.18,1.66
SC0,08/10/2022,15:00,Rangers,St Mirren,4,0,H,1,0,10,12,2.4,1.4,1.6,0.8,6.0,2.8,0.5,1545.5072923079406,1516.1301195477597,1.0,0.8,109.37717276018088,1.2,6.9,18.05,1.59,2.44,1.58,2.35
SC0,08/10/2022,18:00,Dundee United,Aberdeen,4,0,H,1,0,1,10,0.4,3.2,2.4,1.0,3.8,4.8,0.5,1445.8356657351787,1507.911548767717,-2.8000000000000003,1.4,17.924116967461714,3.81,3.38,2.13,2.11,1.79,2.07,1.74
SC0,09/10/2022,15:00,Kilmarnock,Hearts,2,2,D,1,1,6,6,1.0,1.6,1.2,1.8,2.2,2.6,0.5,1467.6043113374471,1508.8082837267157,-0.6000000000000001,-0.6000000000000001,38.79602761073147,3.37,3.62,2.2,1.99,1.9,1.92,1.87
SC0,11/10/2022,19:45,Dundee United,Hibernian,1,0,H,0,0,4,12,1.2,2.6,1.4,0.4,4.8,6.2,0.5,1455.3202253793816,1526.5123405229563,-1.4000000000000001,0.9999999999999999,8.80788485642529,4.23,3.69,1.92,2.02,1.87,1.97,1.82
SC0,15/10/2022,15:00,Celtic,Hibernian,6,1,H,1,1,12,12,3.4,0.8,1.4,0.4,6.6,7.4,0.5,1563.4106477938685,1516.7657975326879,2.5999999999999996,0.9999999999999999,126.64485026118064,1.25,6.12,13.68,1.53,2.59,1.5,2.51
SC0,15/10/2022,15:00,Livingston,St Johnstone,1,0,H,0,0,6,7,0.6,1.6,1.4,1.0,3.2,3.2,0.5,1487.0860554940364,1472.882029679365,-1.0,0.3999999999999999,94.20402581467147,2.02,3.31,4.32,2.45,1.6,2.41,1.55
SC0,15/10/2022,15:00,Ross County,Dundee United,1,1,D,0,1,5,7,0.4,1.6,1.4,0.8,1.4,4.6,0.5,1465.898946352354,1465.06676836965,-1.2000000000000002,0.5999999999999999,80.83217798270402,2.54,3.23,3.09,2.29,1.68,2.21,1.64
SC0,15/10/2022,15:00,St Mirren,Kilmarnock,0,0,D,0,0,9,4,1.0,1.6,1.0,1.8,2.4,2.6,0.5,1509.178210898597,1466.4922899354365,-0.6000000000000001,-0.8,122.68592096316047,2.08,3.45,3.88,2.26,1.69,2.19,1.65
SC0,16/10/2022,12:00,Motherwell,Rangers,1,2,A,1,1,4,12,1.2,1.2,2.8,1.0,3.8,7.2,0.5,1492.4127587346613,1552.4592009571033,0.0,1.7999999999999998,19.95355777755799,8.47,4.91,1.41,1.7,2.25,1.65,2.2
SC0,16/10/2022,15:00,Aberdeen,Hearts,2,0,H,0,0,7,7,2.2,1.8,1.6,1.8,4.2,3.6,0.5,1498.4269891235142,1509.9203051287263,0.40000000000000013,-0.19999999999999996,68.50668399478786,2.33,3.72,3.03,1.87,2.02,1.83,1.95
SC0,21/10/2022,19:30,Hibernian,St Johnstone,1,2,A,1,1,9,4,1.4,1.6,0.8,1.2,6.8,3.0,1.0,1510.2576290888096,1465.5288916960128,-0.20000000000000018,-0.3999999999999999,124.7287373927968,1.64,3.95,5.95,2.02,1.87,1.97,1.83
SC0,22/10/2022,12:30,Hearts,Celtic,3,4,A,1,1,4,12,1.0,1.8,2.8,1.0,3.0,5.8,0.0,1501.8669234895121,1569.9188162377468,-0.8,1.7999999999999998,11.94810725176535,8.8,5.71,1.34,1.5,2.71,1.48,2.6
SC0,22/10/2022,15:00,St Mirren,Dundee United,2,1,H,1,1,7,7,0.8,1.6,1.6,1.0,2.6,4.6,1.0,1505.7868283634277,1467.35221808999,-0.8,0.6000000000000001,118.43461027343778,2.14,3.41,3.73,2.2,1.73,2.18,1.66
SC0,22/10/2022,15:00,Kilmarnock,Ross County,1,0,H,0,0,5,5,1.0,1.6,0.4,1.6,3.2,1.2,0.0,1469.8836724706057,1463.613496632014,-0.6000000000000001,-1.2000000000000002,86.27017583859174,2.04,3.36,4.13,2.32,1.66,2.24,1.64
SC0,22/10/2022,15:00,Motherwell,Aberdeen,1,2,A,1,1,3,7,1.4,1.6,1.6,1.8,3.2,4.0,1.0,1481.8390797619759,1506.4803707627284,-0.20000000000000018,-0.19999999999999996,55.35870899924748,2.89,3.39,2.58,2.07,1.83,2.03,1.77
SC0,22/10/2022,15:00,Rangers,Livingston,1,1,D,0,1,12,9,2.4,1.2,0.8,0.6,5.4,3.4,1.0,1563.0328799297888,1494.4391934773885,1.2,0.20000000000000007,148.59368645240033,1.2,7.15,15.59,1.58,2.47,1.55,2.39
