Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,O_U_2.5,BTTS,Home_Pts_Last_5,Away_Pts_Last_5,Home_Avg_GF,Home_Avg_GA,Away_Avg_GF,Away_Avg_GA,Home_Avg_SOT,Away_Avg_SOT,H2H_Home_Win_Rate,Home_Elo,Away_Elo,Home_Goal_Difference,Away_Goal_Difference,Elo_Difference,PSH,PSD,PSA,P>2.5,P<2.5,Avg>2.5,Avg<2.5
D1,27/08/2022,17:30,Bayern Munich,M'gladbach,1,1,D,0,1,9,7,5.0,0.3333333333333333,2.0,1.0,10.0,7.666666666666667,0.5,1530.7681577532621,1516.7801430282746,4.666666666666667,1.0,93.98801472498758,1.2,8.4,13.14,,,1.2,4.65
D1,28/08/2022,14:30,FC Koln,Stuttgart,0,0,D,0,0,5,2,2.0,1.3333333333333333,1.0,1.3333333333333333,5.0,4.666666666666667,0.5,1511.5675825249853,1487.8537495384035,0.6666666666666667,-0.33333333333333326,103.71383298658179,2.16,3.67,3.48,1.72,2.24,1.68,2.21
D1,28/08/2022,16:30,Werder Bremen,Ein Frankfurt,3,4,A,1,1,5,2,2.3333333333333335,2.0,1.0,2.6666666666666665,5.0,2.0,0.5,1512.684620393817,1488.405607468936,0.3333333333333335,-1.6666666666666665,104.27901292488104,2.58,3.55,2.83,1.67,2.33,1.63,2.31
D1,02/09/2022,19:30,Dortmund,Hoffenheim,1,0,H,0,0,9,9,1.75,1.0,2.0,1.25,5.25,6.25,0.5,1518.895269306803,1518.693990489799,0.75,0.75,80.20127881700387,1.69,4.66,4.59,1.43,3.01,1.39,3.04
D1,03/09/2022,14:30,Union Berlin,Bayern Munich,1,1,D,0,1,10,10,2.75,0.75,4.0,0.5,5.25,12.5,0.5,1529.1626540398645,1528.1270784100113,2.0,3.5,81.03557562985316,7.55,5.74,1.39,1.45,2.9,1.42,2.88
D1,03/09/2022,14:30,Wolfsburg,FC Koln,2,4,A,1,1,2,6,0.5,1.5,1.5,1.0,3.5,4.25,0.5,1480.5175970424955,1508.6680758038683,-1.0,0.5,51.849521238627176,2.16,3.58,3.57,1.81,2.09,1.77,2.08
D1,03/09/2022,14:30,Leverkusen,Freiburg,2,3,A,1,1,3,9,1.0,1.5,1.75,0.75,5.25,7.25,0.5,1481.8357857414967,1518.742189079421,-0.5,1.0,43.0935966620757,1.92,4.01,3.97,1.57,2.55,1.55,2.46
D1,03/09/2022,14:30,Bochum,Werder Bremen,0,2,A,0,0,0,5,0.75,3.25,2.5,2.5,5.0,4.75,0.5,1462.366390827334,1499.7702211289125,-2.5,0.0,42.59616969842159,2.99,3.71,2.39,1.69,2.29,1.67,2.23
D1,03/09/2022,14:30,Stuttgart,Schalke 04,1,1,D,0,1,3,2,0.75,1.0,1.0,2.75,4.75,3.25,0.5,1490.7532562595204,1481.1157181582828,-0.25,-1.75,89.63753810123762,1.79,4.18,4.4,1.72,2.23,1.7,2.18
D1,03/09/2022,17:30,Ein Frankfurt,RB Leipzig,4,0,H,1,0,5,5,1.75,2.75,1.5,1.25,3.25,5.75,0.5,1501.3200067338407,1500.2966030944035,-1.0,0.25,81.02340363943722,3.68,3.78,2.06,1.65,2.37,1.61,2.35
D1,04/09/2022,14:30,Augsburg,Hertha,0,2,A,0,0,3,1,0.75,2.0,0.5,1.5,2.25,4.0,0.5,1481.0212356132718,1471.0901467600925,-1.25,-1.0,89.93108885317929,2.59,3.4,2.94,1.91,2.0,1.86,1.96
D1,04/09/2022,16:30,M'gladbach,Mainz,0,1,A,0,0,8,7,1.75,1.0,1.0,1.25,6.5,5.25,0.5,1519.4212223715253,1508.2025591390573,0.75,-0.25,91.21866323246809,2.29,3.73,3.16,1.71,2.24,1.68,2.21
