Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,O_U_2.5,BTTS,Home_Pts_Last_5,Away_Pts_Last_5,Home_Avg_GF,Home_Avg_GA,Away_Avg_GF,Away_Avg_GA,Home_Avg_SOT,Away_Avg_SOT,H2H_Home_Win_Rate,Home_Elo,Away_Elo,Home_Goal_Difference,Away_Goal_Difference,Elo_Difference,PSH,PSD,PSA,P>2.5,P<2.5,Avg>2.5,Avg<2.5
SP1,02/10/2022,17:30,Girona,Sociedad,3,5,A,1,1,7,7,1.4,1.2,1.2,1.6,4.2,5.4,0.5,1490.7669077031755,1507.7283979706765,0.19999999999999996,-0.40000000000000013,63.03850973249905,3.37,3.34,2.35,2.26,1.71,2.21,1.66
SP1,02/10/2022,20:00,Real Madrid,Osasuna,1,1,D,0,1,15,9,3.0,1.0,1.0,0.8,5.4,3.8,0.5,1561.0671557486858,1513.0001356400937,2.0,0.19999999999999996,128.06702010859203,1.35,5.63,9.33,1.65,2.38,1.6,2.34
SP1,03/10/2022,20:00,Vallecano,Elche,2,1,H,1,1,6,1,1.4,1.6,0.4,2.6,2.8,2.2,0.5,1494.4207294192984,1454.3300229249278,-0.20000000000000018,-2.2,120.09070649437058,1.74,3.82,5.31,2.1,1.83,2.07,1.76
SP1,07/10/2022,20:00,Osasuna,Valencia,1,2,A,1,1,7,7,0.8,1.0,2.2,1.2,3.6,5.4,0.5,1516.527858078741,1496.8682092753522,-0.19999999999999996,1.0000000000000002,99.65964880338879,2.46,3.27,3.22,2.25,1.71,2.2,1.69
SP1,08/10/2022,13:00,Almeria,Vallecano,3,1,H,1,1,3,6,0.4,1.6,1.4,1.8,2.6,3.4,0.5,1464.4505462123225,1501.0956186364826,-1.2000000000000002,-0.40000000000000013,43.35492757583984,3.12,3.23,2.55,2.26,1.7,2.21,1.68
SP1,08/10/2022,15:15,Ath Madrid,Girona,2,1,H,1,1,10,4,1.8,0.8,1.4,2.0,5.8,4.6,0.5,1522.1076613279665,1478.9721649225064,1.0,-0.6000000000000001,123.13549640546012,1.51,4.47,7.32,1.98,1.92,1.93,1.9
SP1,08/10/2022,17:30,Sevilla,Ath Bilbao,1,1,D,0,1,4,12,1.0,2.0,3.0,0.8,4.0,5.8,0.5,1475.4175612046004,1529.125919495242,-1.0,2.2,26.291641709358373,3.1,3.36,2.49,2.15,1.78,2.12,1.74
SP1,08/10/2022,20:00,Getafe,Real Madrid,0,1,A,0,0,7,13,1.4,1.8,2.4,1.0,3.8,4.8,0.5,1480.9624543186153,1557.5394333100385,-0.40000000000000013,1.4,3.423021008576825,7.16,4.59,1.5,1.82,2.09,1.8,2.05
SP1,09/10/2022,13:00,Valladolid,Betis,0,0,D,0,0,6,9,1.0,1.8,1.0,0.8,5.2,3.4,0.5,1483.1017031985914,1525.9349964794987,-0.8,0.19999999999999996,37.166706719092645,2.99,3.46,2.51,2.01,1.9,1.97,1.86
SP1,09/10/2022,15:15,Cadiz,Espanol,2,2,D,1,1,4,4,0.2,2.2,1.4,2.0,1.2,4.0,0.5,1464.0624921033232,1470.3646830098255,-2.0,-0.6000000000000001,73.69780909349765,3.02,3.12,2.7,2.47,1.6,2.4,1.58
SP1,09/10/2022,17:30,Sociedad,Villarreal,1,0,H,0,0,10,6,2.0,1.4,1.0,0.4,5.4,6.4,0.5,1519.5231407513456,1521.322742178351,0.6000000000000001,0.6,78.20039857299457,2.64,3.35,2.9,2.12,1.79,2.06,1.79
SP1,09/10/2022,20:00,Barcelona,Celta,1,0,H,0,0,15,9,3.0,0.0,1.2,1.4,7.2,4.0,0.5,1555.9886445584275,1498.9346619317664,3.0,-0.19999999999999996,137.05398262666108,1.29,5.99,11.48,1.6,2.45,1.56,2.43
SP1,10/10/2022,20:00,Elche,Mallorca,1,1,D,0,1,0,7,0.4,2.8,1.0,1.2,2.0,3.0,0.5,1447.6551337077435,1490.0443752992599,-2.4,-0.19999999999999996,37.61075840848366,3.21,3.05,2.61,2.6,1.55,2.54,1.52
SP1,14/10/2022,20:00,Vallecano,Getafe,0,0,D,0,0,6,6,1.6,2.0,1.4,2.0,4.2,3.8,0.5,1492.3370368898532,1470.8639350419016,-0.3999999999999999,-0.6000000000000001,101.47310184795151,2.09,3.16,4.39,2.65,1.53,2.54,1.51
SP1,15/10/2022,13:00,Girona,Cadiz,1,1,D,0,1,4,5,1.6,2.2,0.6,1.8,4.8,1.2,0.5,1472.3749939791167,1461.972550397422,-0.6000000000000001,-1.2000000000000002,90.40244358169457,1.97,3.22,4.9,2.54,1.57,2.46,1.56
SP1,15/10/2022,15:15,Valencia,Elche,2,2,D,1,1,10,1,2.6,1.2,0.6,2.8,6.4,1.4,0.5,1509.6604794286097,1446.5768178909805,1.4000000000000001,-2.1999999999999997,143.08366153762927,1.42,4.98,8.4,1.77,2.15,1.76,2.09
SP1,15/10/2022,17:30,Mallorca,Sevilla,0,1,A,0,0,5,5,0.8,1.4,1.0,1.8,3.0,3.6,0.5,1491.122691116023,1474.6622680966477,-0.5999999999999999,-0.8,96.46042301937518,2.95,3.14,2.74,2.41,1.63,2.34,1.61
SP1,15/10/2022,20:00,Ath Bilbao,Ath Madrid,0,1,A,0,0,10,10,2.4,1.0,2.0,1.0,5.0,5.8,0.5,1529.8812126031946,1528.7048322713563,1.4,1.0,81.17638033183835,2.48,3.31,3.17,2.17,1.76,2.14,1.73
SP1,16/10/2022,13:00,Celta,Sociedad,1,2,A,1,1,6,10,1.0,1.6,2.0,1.4,3.4,5.4,0.5,1492.6867619785637,1527.309606288545,-0.6000000000000001,0.6000000000000001,45.37715569001875,2.65,3.25,2.97,2.29,1.69,2.22,1.67
SP1,16/10/2022,15:15,Real Madrid,Barcelona,3,1,H,1,1,13,15,2.0,0.8,2.4,0.0,4.4,6.4,0.5,1567.6379525867521,1562.2365445116302,1.2,2.4,85.40140807512194,2.32,3.65,3.16,1.6,2.48,1.58,2.41
SP1,16/10/2022,17:30,Espanol,Valladolid,1,0,H,0,0,5,7,1.6,1.8,1.0,1.0,4.4,5.2,0.5,1472.4546247157266,1482.0360213400631,-0.19999999999999996,0.0,70.41860337566345,2.25,3.36,3.57,2.12,1.79,2.06,1.78
SP1,16/10/2022,20:00,Betis,Almeria,3,1,H,1,1,7,3,0.8,0.8,0.6,1.6,3.4,2.4,0.5,1527.000678338027,1473.209127958952,0.0,-1.0,133.79155037907503,1.58,4.35,6.09,1.87,2.04,1.83,1.99
SP1,17/10/2022,20:00,Villarreal,Osasuna,2,0,H,0,0,5,7,1.0,0.6,1.0,1.2,5.4,3.6,0.5,1513.5362766411517,1503.7355879254835,0.4,-0.19999999999999996,89.80068871566823,1.58,4.28,6.33,1.88,2.03,1.85,1.97
SP1,18/10/2022,18:00,Sevilla,Valencia,1,1,D,0,1,8,8,1.2,1.2,2.0,1.4,3.0,6.2,0.5,1487.3694200391492,1505.7602433066618,0.0,0.6000000000000001,61.60917673248741,2.34,3.43,3.3,2.03,1.88,2.0,1.84
SP1,18/10/2022,19:00,Getafe,Ath Bilbao,2,2,D,1,1,7,10,1.2,1.0,2.4,1.0,3.6,5.2,0.5,1473.7042605408672,1517.5863755386708,0.19999999999999996,1.4,36.11788500219632,4.72,3.39,1.93,2.42,1.63,2.34,1.61
SP1,18/10/2022,20:00,Ath Madrid,Vallecano,1,1,D,0,1,12,7,2.0,0.8,1.4,1.6,4.6,4.2,0.5,1540.9996693358798,1489.4967113908876,1.2,-0.20000000000000018,131.5029579449922,1.53,4.07,8.09,2.2,1.74,2.15,1.72
SP1,19/10/2022,18:00,Cadiz,Betis,0,0,D,0,0,6,10,0.8,1.4,1.2,0.6,1.6,3.8,0.5,1464.5173683344185,1533.3295419837664,-0.5999999999999999,0.6,11.18782635065213,3.84,3.33,2.16,2.34,1.66,2.32,1.62
SP1,19/10/2022,18:00,Valladolid,Celta,4,1,H,1,1,4,3,0.8,1.2,0.6,2.0,4.4,3.0,0.5,1474.035526732875,1481.3880783449506,-0.3999999999999999,-1.4,72.64744838792444,3.01,3.35,2.56,2.23,1.72,2.14,1.73
SP1,19/10/2022,19:00,Sociedad,Mallorca,1,0,H,0,0,12,4,2.2,1.4,0.6,1.4,5.6,3.2,0.5,1538.608289922158,1478.4155391735214,0.8000000000000003,-0.7999999999999999,140.19275074863663,1.56,4.12,7.06,2.12,1.79,2.07,1.77
SP1,19/10/2022,20:00,Elche,Real Madrid,0,3,A,1,0,2,13,1.0,2.4,2.2,0.8,2.6,4.4,0.5,1450.4770540129284,1575.22823980315,-1.4,1.4000000000000001,-44.7511857902216,9.9,5.69,1.34,1.52,2.65,1.51,2.57
SP1,20/10/2022,18:00,Almeria,Girona,3,2,H,1,1,3,4,0.8,2.0,1.6,2.2,3.2,5.2,0.5,1466.8802643132126,1469.8301760421202,-1.2,-0.6000000000000001,77.05008827109236,2.69,3.32,2.87,2.16,1.77,2.15,1.71
SP1,20/10/2022,19:00,Osasuna,Espanol,1,0,H,0,0,4,5,0.6,1.4,1.6,1.8,3.0,4.6,0.5,1496.264200492286,1480.4551193229147,-0.7999999999999999,-0.19999999999999996,95.80908116937121,2.1,3.51,3.82,2.17,1.76,2.14,1.72
SP1,20/10/2022,20:00,Barcelona,Villarreal,3,0,H,1,0,12,5,2.0,0.6,0.6,0.6,6.0,5.2,0.5,1554.6462572952323,1521.0076640743493,1.4,0.0,113.63859322088297,1.5,4.91,6.48,1.55,2.61,1.54,2.48
SP1,22/10/2022,13:00,Vallecano,Cadiz,5,1,H,1,1,5,7,1.2,1.6,0.8,0.6,3.8,2.2,0.5,1493.11071702405,1464.1954680604952,-0.40000000000000013,0.20000000000000007,108.91524896355486,1.76,3.64,5.52,2.29,1.69,2.24,1.67
SP1,22/10/2022,15:15,Valladolid,Sociedad,1,0,H,0,0,7,15,1.4,1.0,2.2,1.0,5.0,5.8,0.5,1481.9745145464997,1544.7788316287144,0.3999999999999999,1.2000000000000002,17.195682917785234,3.76,3.46,2.14,2.15,1.78,2.1,1.76
SP1,22/10/2022,17:30,Valencia,Mallorca,1,2,A,1,1,9,4,2.0,1.2,0.4,0.8,6.4,3.4,0.5,1507.5151425284055,1472.244997466965,0.8,-0.4,115.27014506144042,1.77,3.68,5.36,2.25,1.71,2.24,1.66
SP1,22/10/2022,20:00,Real Madrid,Sevilla,3,1,H,1,1,13,6,2.0,0.6,0.8,1.0,4.4,2.6,0.5,1583.9472732892102,1485.6145208174055,1.4,-0.19999999999999996,178.33275247180472,1.39,5.03,9.33,1.61,2.44,1.59,2.37
