Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,O_U_2.5,BTTS,Home_Pts_Last_5,Away_Pts_Last_5,Home_Avg_GF,Home_Avg_GA,Away_Avg_GF,Away_Avg_GA,Home_Avg_SOT,Away_Avg_SOT,H2H_Home_Win_Rate,Home_Elo,Away_Elo,Home_Goal_Difference,Away_Goal_Difference,Elo_Difference,PSH,PSD,PSA,P>2.5,P<2.5,Avg>2.5,Avg<2.5
P1,16/09/2022,20:15,Portimonense,Chaves,1,0,H,0,0,12,8,1.4,1.0,1.2,1.2,3.2,4.6,0.5,1518.2352420110194,1500.3600853137125,0.3999999999999999,0.0,97.87515669730692,2.2,3.27,3.73,2.28,1.68,2.22,1.65
P1,17/09/2022,15:30,Gil Vicente,Rio Ave,2,2,D,1,1,5,5,0.8,1.2,1.6,2.0,3.6,4.0,0.5,1498.8055332056265,1483.7962353573494,-0.3999999999999999,-0.3999999999999999,95.00929784827713,2.03,3.45,4.07,2.16,1.75,2.13,1.7
P1,17/09/2022,15:30,Santa Clara,Pacos Ferreira,1,1,D,0,1,3,0,0.8,1.4,0.8,2.6,2.8,3.8,0.5,1470.9164486017344,1444.4976641556618,-0.5999999999999999,-1.8,106.41878444607255,2.06,3.27,4.23,2.19,1.74,2.2,1.67
P1,17/09/2022,18:00,Estoril,Porto,1,1,D,0,1,7,12,1.2,1.0,2.0,0.6,3.4,6.0,0.5,1508.4985885113917,1537.4470115861832,0.19999999999999996,1.4,51.051576925208565,11.65,5.36,1.32,1.73,2.19,1.71,2.13
P1,17/09/2022,20:30,Boavista,Sp Lisbon,2,1,H,1,1,9,9,1.0,1.4,1.8,1.0,3.2,6.2,0.5,1517.9664553668931,1510.9631912804198,-0.3999999999999999,0.8,87.00326408647334,7.9,4.33,1.48,1.9,1.99,1.85,1.95
P1,18/09/2022,15:30,Arouca,Guimaraes,2,2,D,1,1,7,6,0.8,1.8,0.6,0.8,2.8,3.4,0.5,1490.65078674062,1499.4099345578848,-1.0,-0.20000000000000007,71.24085218273535,3.1,3.34,2.47,2.23,1.71,2.18,1.67
P1,18/09/2022,18:00,Benfica,Maritimo,5,0,H,1,0,15,0,2.0,0.6,0.6,2.4,5.8,4.0,0.5,1555.2208389122568,1442.8397521605245,1.4,-1.7999999999999998,192.38108675173225,1.12,10.02,26.07,1.36,3.22,1.36,3.07
P1,18/09/2022,18:00,Casa Pia,Famalicao,1,0,H,0,0,10,4,1.2,0.6,0.2,1.0,2.8,2.8,0.5,1519.516298105978,1473.0477402701454,0.6,-0.8,126.4685578358326,2.47,3.05,3.4,2.5,1.58,2.44,1.54
P1,18/09/2022,20:30,Sp Braga,Vizela,2,0,H,0,0,15,2,3.6,0.4,0.8,1.4,8.2,4.6,0.5,1546.985566013651,1480.8426278489478,3.2,-0.5999999999999999,146.14293816470308,1.33,5.59,10.0,1.65,2.35,1.61,2.3
P1,30/09/2022,19:00,Sp Lisbon,Gil Vicente,3,1,H,1,1,6,6,1.4,1.4,1.2,1.4,5.6,4.6,0.5,1503.416283490859,1496.1371306439262,0.0,-0.19999999999999996,87.2791528469329,1.31,5.76,10.68,1.64,2.36,1.62,2.28
P1,30/09/2022,21:15,Porto,Sp Braga,4,1,H,1,1,10,15,2.0,0.8,3.4,0.4,6.0,8.4,0.5,1538.9059095528498,1553.0109287613095,1.2,3.0,65.89498079154032,1.82,3.88,4.49,1.81,2.08,1.75,2.07
P1,01/10/2022,15:30,Vizela,Portimonense,1,0,H,0,0,2,12,0.8,1.6,1.0,1.0,5.6,3.8,0.5,1474.8172651012892,1525.4903967034495,-0.8,0.0,29.32686839783969,2.23,3.35,3.56,2.15,1.76,2.14,1.7
P1,01/10/2022,18:00,Chaves,Estoril,1,1,D,0,1,5,8,0.8,1.2,1.4,1.0,3.8,3.4,0.5,1493.1049306212824,1507.039690544725,-0.3999999999999999,0.3999999999999999,66.0652400765573,2.31,3.31,3.4,2.17,1.75,2.16,1.69
P1,01/10/2022,20:30,Guimaraes,Benfica,0,0,D,0,0,4,15,0.8,1.2,2.8,0.6,3.8,7.4,0.5,1501.4321492044244,1560.1878284294926,-0.3999999999999999,2.1999999999999997,21.244320774931793,8.2,5.11,1.4,1.7,2.25,1.68,2.19
P1,02/10/2022,15:30,Rio Ave,Santa Clara,1,0,H,0,0,6,4,2.0,1.8,0.8,1.2,4.8,3.0,0.5,1486.4646379190497,1467.9457945232753,0.19999999999999996,-0.3999999999999999,98.51884339577441,2.63,3.22,2.96,2.3,1.67,2.28,1.62
P1,02/10/2022,18:00,Pacos Ferreira,Arouca,1,1,D,0,1,1,5,1.0,2.2,1.0,2.2,3.8,3.2,0.5,1447.468318234121,1488.6285720940805,-1.2000000000000002,-1.2000000000000002,38.83974614004046,2.36,3.12,3.45,2.29,1.66,2.22,1.65
P1,02/10/2022,20:30,Famalicao,Boavista,4,0,H,1,0,4,9,0.2,0.6,1.0,1.4,2.0,2.8,0.5,1466.5351156130027,1525.5133631564538,-0.39999999999999997,-0.3999999999999999,21.02175245654894,2.31,3.22,3.45,2.24,1.69,2.25,1.64
P1,03/10/2022,20:15,Maritimo,Casa Pia,1,2,A,1,1,0,13,0.4,3.0,1.4,0.4,3.0,3.6,0.5,1437.8727626432888,1526.0289227631206,-2.6,0.9999999999999999,-8.156160119831839,3.02,3.2,2.57,2.27,1.67,2.27,1.62
P1,07/10/2022,20:15,Gil Vicente,Estoril,0,1,A,0,0,5,8,1.4,2.0,1.2,0.8,4.4,3.2,0.5,1488.5976842707526,1508.9186097824102,-0.6000000000000001,0.3999999999999999,59.679074488342394,2.25,3.46,3.41,2.0,1.89,1.95,1.85
P1,08/10/2022,15:30,Santa Clara,Sp Lisbon,1,2,A,1,1,4,9,0.6,1.0,2.0,1.0,2.6,6.2,0.5,1460.7077620554082,1510.9557298640327,-0.4,1.0,29.75203219137552,7.01,4.44,1.51,1.88,2.02,1.85,1.95
P1,08/10/2022,18:00,Portimonense,Porto,0,2,A,0,0,9,10,0.6,1.0,2.2,1.0,4.2,6.4,0.5,1516.3324928090983,1547.0317182036138,-0.4,1.2000000000000002,49.30077460548455,7.86,4.73,1.44,1.81,2.07,1.75,2.07
P1,08/10/2022,18:00,Benfica,Rio Ave,4,2,H,1,1,13,8,2.2,0.6,1.8,1.4,6.4,4.0,0.5,1560.798528219897,1493.7026703869167,1.6,0.40000000000000013,147.0958578329803,1.16,8.25,18.33,1.46,2.79,1.46,2.66
P1,08/10/2022,20:30,Pacos Ferreira,Guimaraes,0,1,A,0,0,2,5,1.2,1.8,0.6,0.8,3.6,2.8,0.5,1446.3550540893675,1500.82144941402,-0.6000000000000001,-0.20000000000000007,25.533604675347533,3.34,3.25,2.38,2.31,1.67,2.23,1.65
